"","test","Nsim","k1","k2","lambda1","lambda2","pval","alpha"
"1","BM",100000,2,5,0.026444998329566,0.073555001670434,0.499216892074136,0.05113
"2","T",100000,2,5,0.026444998329566,0.073555001670434,0.0450120053765246,0.80304
"3","WMW",100000,2,5,0.026444998329566,0.073555001670434,0.492262189472986,0.05653
"4","Welch",100000,2,5,0.026444998329566,0.073555001670434,0.0450428102684541,0.80289
