"","test","Nsim","k1","k2","lambda1","lambda2","pval","alpha"
"1","BM",100000,10,10,0.0499999999999672,0.0500000000000328,0.500572591831777,0.04929
"2","T",100000,10,10,0.0499999999999672,0.0500000000000328,0.501350918792833,0.04865
"3","WMW",100000,10,10,0.0499999999999672,0.0500000000000328,0.500315513439835,0.04914
"4","Welch",100000,10,10,0.0499999999999672,0.0500000000000328,0.501351363151537,0.04865
